,A_index,BIN_LABEL,C_flare,DAY,ID,K_index,LABEL,N_PAIRS,N_STATIONS,PAIRS,STATIONS,TIME,YEAR,kurtosis_delay,kurtosis_grad,max_elevation,max_grad,max_phase_delay,mean_code_delay,mean_elevation,mean_grad,mean_phase_delay,min_elevation,min_grad,min_phase_delay,mse,network,new_regions,prn,radio_flux,std_grad,std_phase,sunsplot_number,sunspot_area
1026,4,0.0,0,173,1026,4,3.0,2,3,"'seecpjec', 'pjecgyec'","'gyec', 'seec', 'pjec'",3510,2014,3.7716113358,2.52113852449,6.48822642829,117.389682028,19.9393242648,3.35140136167,5.01456274378,20.7300098951,3.48696648646,2.94707600014,2.90700694567,-2.98678569591,2.5790414496,regme,2,GPS 13,94,31.8739082201,2.72120361801,95,320
1027,4,0.0,0,173,1027,1,3.0,2,3,"'maecprec', 'precerec'","'erec', 'maec', 'prec'",57060,2014,1.99643733185,42.5913021961,64.290619098,191.839804509,15.2728235347,5.43884766352,31.3867516295,7.73313146001,5.43969852737,3.08194901798,0.00499010689301,1.87565436884,0.731734349893,regme,2,GPS 13,94,15.5419372427,1.81761544231,95,320
1028,4,0.0,0,173,1028,1,3.0,6,6,"'cxecquem', 'cxecqvec', 'cxecerec', 'epeccxec', 'cxectnec'","'cxec', 'quem', 'epec', 'erec', 'qvec', 'tnec'",83670,2014,10.6389370774,87.7460331398,65.2619898119,333.508940268,28.3979182594,5.89075323824,34.4093061375,13.8617411978,6.15529725414,6.38155553778,0.0011121716009,2.76014738503,1.81313787765,regme,2,GPS 13,94,44.5975925214,2.68441784092,95,320
1029,4,0.0,0,173,1029,4,3.0,3,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",300,2014,1.26129041362,31.4922696052,58.253918819,139.710767432,23.2152318061,11.3716133962,30.6477077522,8.92823527249,11.3912850405,3.35971004504,1.30326140196,8.43059496546,0.840633505912,regme,2,GPS 24,94,16.8030725756,3.65208884504,95,320
1030,4,0.0,0,173,1030,1,3.0,2,4,"'seecpjec', 'qvececec'","'qvec', 'seec', 'ecec', 'pjec'",76770,2014,0.732678391538,-1.09613810695,11.932634466,183.606125086,24.2530785424,14.7092779031,7.797165868,37.7902071807,15.2875169304,3.61978393581,0.00450959834957,3.54728206237,2.75938493998,regme,2,GPS 26,94,46.0762254521,2.89789385859,95,320
1031,4,0.0,0,173,1031,1,3.0,4,6,"'cxecqvec', 'pjecgyec', 'njecgyec', 'cxecerec'","'gyec', 'cxec', 'pjec', 'njec', 'erec', 'qvec'",78210,2014,0.416766422372,2.45571150008,10.015014178,132.155768279,18.5215344733,14.7610982449,6.95113102458,34.114545304,14.6757696182,4.4262924102,0.343703781957,6.06864216127,2.13740323993,regme,2,GPS 26,94,28.4016821284,2.14927514229,95,320
1032,4,0.0,0,173,1032,1,3.0,2,3,"'epecibec', 'epeccxec'","'ibec', 'cxec', 'epec'",80070,2014,1.39838950057,-0.865458329447,9.3932298189,206.32347734,30.7544142234,13.9919023452,6.21174347677,73.6231914062,15.6195356967,4.66263809648,1.02687704041,5.71857400652,4.98096761282,regme,2,GPS 26,94,73.1253128847,4.53472790096,95,320
1033,4,0.0,0,173,1033,1,3.0,3,5,"'pjecgyec', 'njecgyec', 'qvececec'","'njec', 'qvec', 'gyec', 'ecec', 'pjec'",34920,2014,1.51626144525,27.4634253854,67.5548311577,102.649942761,19.5550613671,10.7053064576,35.3702869602,6.22069946609,10.7035187751,1.71754423008,0.00169776068273,4.47707257628,0.756404825405,regme,2,GPS 27,94,12.758290084,2.62186970369,95,320
1034,4,0.0,0,173,1034,1,3.0,4,4,"'seecpjec', 'njecgyec', 'pjecgyec'","'njec', 'gyec', 'seec', 'pjec'",64380,2014,-0.412708869081,8.07235518284,64.6650764458,198.729085375,30.2980029144,10.5510113816,24.5049630865,31.004604172,10.1654497032,3.95959751964,0.000904332736563,-1.09650116414,3.01574711252,regme,2,GPS 28,94,30.160050125,5.69721428236,95,320
1035,4,0.0,0,173,1035,1,3.0,2,3,"'maecprec', 'prectnec'","'maec', 'tnec', 'prec'",48330,2014,0.531228458783,49.3451292463,60.5113576886,87.9630222898,12.6954042037,2.04039770625,27.5942976623,4.41159221016,2.06224647278,1.91071955233,0.000595442399563,-1.08955759973,0.504142252904,regme,2,GPS 29,94,9.46142828306,2.7023460916,95,320
1036,4,0.0,0,173,1036,1,3.0,3,5,"'epecibec', 'cxecqvec', 'epecchec'","'chec', 'ibec', 'qvec', 'cxec', 'epec'",68400,2014,3.41193997277,7.67067662314,62.7549029551,748.980861456,85.7919325062,8.3094528147,32.3478741282,67.9814249033,8.56739791344,4.83585558323,0.000875276543637,-0.987234512883,5.94866707346,regme,2,GPS 32,94,126.339331481,8.16221826243,95,320
1037,4,0.0,0,173,1037,1,3.0,3,4,"'cxecerec', 'epeccxec', 'cxectnec'","'erec', 'cxec', 'tnec', 'epec'",69360,2014,8.37263476837,16.8534921406,61.8084808475,1184.81800436,85.7919325062,8.35041696715,33.0106133734,105.996616426,7.68722809051,8.51077273604,6.95191110658e-05,-0.987234512883,8.76009148285,regme,2,GPS 32,94,180.633184264,11.2858752638,95,320
1038,4,0.0,0,173,1038,1,3.0,3,5,"'pjecgyec', 'njecgyec', 'qvececec'","'njec', 'qvec', 'gyec', 'ecec', 'pjec'",74370,2014,-0.488383438147,10.6302660663,64.0347636921,254.210958403,20.7313969812,9.17026290976,31.9637976813,56.5671635549,9.27569597395,3.39440417974,0.00106043562177,-3.18634307497,3.00787973766,regme,2,GPS 32,94,50.1582604772,4.58259587201,95,320
1039,4,0.0,0,173,1039,1,3.0,6,6,"'cxecquem', 'cxecerec', 'cxectnec', 'epeccxec', 'cxecqvec', 'epecquem'","'cxec', 'quem', 'epec', 'erec', 'qvec', 'tnec'",14550,2014,5.46847939361,4.53437211564,38.3404756331,329.842738922,22.941732464,6.40835065894,16.8661898387,35.3825841868,6.03390571452,5.07981443713,0.00055009860605,-24.6874832417,3.38967048539,regme,2,GPS 4,94,69.6772225648,3.6963671643,95,320
1040,4,0.0,0,173,1040,1,3.0,4,5,"'cxecqvec', 'cxecerec', 'epeccxec', 'cxectnec'","'erec', 'qvec', 'cxec', 'tnec', 'epec'",16410,2014,1.84967271296,-0.468901997745,41.1023343982,492.440422482,47.0922641554,13.1714499967,22.6806514084,98.3273370161,12.0252157074,11.3313755904,0.447409966765,-18.9188135649,7.88800030623,regme,2,GPS 6,94,168.041502386,8.32496422003,95,320
1041,4,0.0,0,173,1041,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",84540,2014,10.8190342922,31.9170491535,85.7851855852,440.93982001,34.9726042722,7.10032288015,46.3287916441,20.2233886599,6.93587908919,1.99718591504,0.982075625629,3.95046601397,2.09636881462,regme,2,GPS 7,94,57.4742356864,3.73985382127,95,320
1042,4,0.0,0,173,1042,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",68040,2014,0.918068474765,9.90212517286,88.1646341476,105.08047187,17.7401063193,9.75758582864,48.1089104137,11.4220608012,9.62569765757,5.07887133076,0.00203379636044,7.16655543775,1.21141769619,regme,2,GPS 8,94,21.9306105573,2.62608092203,95,320
1043,5,0.0,1,174,1043,0,3.0,2,4,"'pjecgyec', 'epecibec'","'gyec', 'ibec', 'pjec', 'epec'",48540,2014,0.697358485656,69.3012685524,65.8571045043,70.7215857294,23.3084155719,16.3525274745,32.991110042,5.69324204081,16.339669911,4.54000544497,0.00585799227355,9.85001033264,0.66586207756,regme,0,GPS 1,93,8.78165938632,1.95816125714,64,170
1044,5,0.0,1,174,1044,1,3.0,3,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",55470,2014,2.95511637857,31.2896507552,71.0179544558,195.680669555,17.2607269645,4.92556374287,41.1076738434,12.6130441899,4.89543761156,2.53850452957,4.71355026924,-2.56477754588,1.15992650039,regme,0,GPS 11,93,22.6766984363,2.79950632884,64,170
1045,5,0.0,1,174,1045,0,3.0,4,6,"'cxecepec', 'epecquem', 'epecibec', 'qvececec'","'ecec', 'cxec', 'quem', 'ibec', 'epec', 'qvec'",80940,2014,10.579872531,46.0088547763,65.2869926317,641.557377815,19.5882917984,5.01991483941,33.939382364,73.4327012634,4.86736642942,5.42613525083,0.00124282606601,-33.0060673348,1.12416124393,regme,0,GPS 13,93,37.0498017894,1.92508983066,64,170
1046,5,0.0,1,174,1046,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",15270,2014,8.33365928004,15.6377900394,58.2688647234,393.393372778,35.4101720292,11.3043255043,32.1254659904,28.8672446308,11.2215914386,4.25319522744,4.41521672473,8.57989294298,2.41380348823,regme,0,GPS 24,93,58.1679208343,4.07903494649,64,170
1047,5,0.0,1,174,1047,1,3.0,5,6,"'cxecquem', 'cxecepec', 'cxecerec', 'cxecqvec', 'cxectnec'","'cxec', 'quem', 'epec', 'erec', 'qvec', 'tnec'",23760,2014,27.9567915728,210.230392958,69.4622863055,498.76912559,42.8944780938,4.10583166624,37.9625967523,12.2963237097,4.23935209754,4.1198635418,0.00332781848337,0.671813618925,1.49805329824,regme,0,GPS 26,93,44.6549777288,3.19426177277,64,170
1048,5,0.0,1,174,1048,0,3.0,3,4,"'maecprec', 'prectnec', 'precerec'","'erec', 'maec', 'tnec', 'prec'",80430,2014,1.42967395573,9.60579629792,10.479927312,101.402096128,19.9651421205,11.0929666595,7.36941960588,35.5897891351,10.9402681834,5.09629173408,6.71487733949,6.61592786612,1.57801659398,regme,0,GPS 26,93,15.9318148025,2.27906302101,64,170
1049,5,0.0,1,174,1049,1,3.0,2,4,"'pjecgyec', 'qvececec'","'qvec', 'gyec', 'ecec', 'pjec'",64230,2014,-0.206065127017,2.8300717767,65.0740831109,666.598107241,42.2144833102,8.83843868973,25.241350364,57.9900994806,8.36886364501,4.03156508317,0.00418962673385,-45.3069421949,4.72192192977,regme,0,GPS 28,93,92.307378941,7.21975268654,64,170
1050,5,0.0,1,174,1050,1,3.0,6,6,"'cxecquem', 'cxecepec', 'cxecerec', 'cxectnec', 'cxecqvec', 'epecquem'","'cxec', 'quem', 'epec', 'erec', 'qvec', 'tnec'",73680,2014,2.62024473863,13.2412285295,67.1076318037,354.196126033,36.5848750738,5.25513853569,38.0826106284,75.8395009836,5.24150366626,6.41920692112,0.000372768520149,-8.6717157406,3.18320317955,regme,0,GPS 28,93,71.1233230036,5.55604947603,64,170
1051,5,0.0,1,174,1051,1,3.0,3,4,"'maecprec', 'prectnec', 'precerec'","'erec', 'maec', 'tnec', 'prec'",13770,2014,4.93455855688,17.0981895396,61.0972819241,186.061073773,15.1473044773,1.99240925974,27.9188946943,12.1792341521,1.99668429121,1.90104424058,0.000232000787504,-2.88608323721,0.984314388677,regme,0,GPS 29,93,22.6327772246,2.3906917846,64,170
1052,5,0.0,1,174,1052,0,3.0,5,7,"'maecprec', 'checepec', 'prectnec', 'epecibec', 'precerec'","'maec', 'ibec', 'prec', 'epec', 'erec', 'chec', 'tnec'",42900,2014,4.06775430285,51.648031816,61.7987797343,431.977245674,36.1206025897,7.74912798456,30.9306833264,15.3026232964,7.76376425027,3.57426359237,0.00199310453204,-1.53158853873,1.52805304528,regme,0,GPS 32,93,34.5212572596,3.496098065,64,170
1053,5,0.0,1,174,1053,0,3.0,2,3,"'cxecepec', 'cxecqvec'","'qvec', 'cxec', 'epec'",43830,2014,3.66360730417,11.739132451,62.7451160514,587.95293783,24.8659137563,7.59759050178,34.4372616698,39.7439677142,7.11690449856,5.98584418506,0.0010461954449,-32.8293585228,4.71469473436,regme,0,GPS 32,93,108.654363977,6.04069152109,64,170
1054,5,0.0,1,174,1054,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",62460,2014,0.281718004779,25.1414866685,64.0248227013,146.650762534,27.5529890469,8.72744888523,32.891535627,9.68413261937,8.6385235152,3.26725375544,0.00402893330195,1.14623937279,1.05914031699,regme,0,GPS 32,93,22.0991812771,3.69323995591,64,170
1055,5,0.0,1,174,1055,0,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",83940,2014,11.678994612,45.6955126509,85.7722356317,323.857491908,26.7719150479,5.87952236379,47.5390411626,10.8971333122,5.92787039181,2.24247878285,0.634499323028,3.41593332594,1.17051974015,regme,0,GPS 7,93,36.8392282498,2.69568785328,64,170
1056,6,0.0,11,179,1056,2,3.0,2,3,"'maecprec', 'prectnec'","'maec', 'tnec', 'prec'",48660,2014,-1.32888105685,28.0089792174,66.4069757399,95.4422077434,22.2018097654,16.83907685,32.0540466373,6.05427281001,16.775062577,4.9599980847,0.0140105227188,14.1689716417,0.7043237093,regme,3,GPS 1,115,12.1397003747,1.80251533123,89,230
1057,6,0.0,11,179,1057,2,3.0,2,4,"'njecgyec', 'precerec'","'njec', 'erec', 'gyec', 'prec'",77670,2014,0.233814310483,9.33786921123,66.3166531368,104.599778377,23.38719821,17.0917120921,34.0557890946,19.7985081279,17.1885140746,2.08851275003,3.43965937028,9.26790237077,1.08709893085,regme,3,GPS 1,115,20.8964918617,2.08480959459,89,230
1058,6,0.0,11,179,1058,2,3.0,3,5,"'maecprec', 'cuecgzec', 'maecerec'","'erec', 'maec', 'cuec', 'prec', 'gzec'",73020,2014,-1.34422918819,21.2607679609,83.3989216609,88.2980975483,16.9398466977,10.1588152658,41.7747746539,10.4183595571,10.1417910299,4.15643426272,0.0118135318046,4.58073050542,0.78041183686,regme,3,GPS 10,115,15.0402213956,3.46047236728,89,230
1059,6,0.0,11,179,1059,2,3.0,2,3,"'cxecqvec', 'cxectnec'","'qvec', 'cxec', 'tnec'",46350,2014,8.15389484184,120.0389173,72.9507474942,217.932295215,21.7689844117,5.23510587279,35.6103855087,12.6918349712,5.2957663128,3.96423656921,3.00868587567,-6.45503298505,1.78581259304,regme,3,GPS 11,115,23.7359809921,2.48084233012,89,230
1060,6,0.0,11,179,1060,2,3.0,6,10,"'cxecqvec', 'checepec', 'clecljec', 'seecpjec', 'epecquem', 'ljecgzec'","'cxec', 'pjec', 'ljec', 'quem', 'epec', 'seec', 'chec', 'qvec', 'clec', 'gzec'",80940,2014,1.3684320969,13.6711693804,67.3920553961,853.801377808,38.6440775833,7.28631250183,33.4738236271,40.0940675933,7.23472712871,4.58467124787,0.000593089187835,-4.60280150516,1.82939079614,regme,3,GPS 13,115,49.6290164249,2.79450894676,89,230
1061,6,0.0,11,179,1061,2,3.0,3,5,"'cxecepec', 'epecquem', 'cuecgzec'","'quem', 'gzec', 'cuec', 'cxec', 'epec'",81360,2014,0.595650628984,12.1163156311,65.0432710928,853.801377808,19.8303226068,6.97371376377,33.5286464248,68.3955482066,6.96241612241,6.33435278902,0.00892203968694,-1.15371840979,1.50843385915,regme,3,GPS 13,115,64.3059097827,2.46966048176,89,230
1062,6,0.0,11,179,1062,2,3.0,3,4,"'cxecquem', 'cxecerec', 'cxectnec'","'erec', 'quem', 'cxec', 'tnec'",83430,2014,-0.169500931576,19.1674631335,64.4460862734,138.403570742,15.7076163812,6.90849153405,32.785041981,14.2004018385,6.88361206037,5.69596191789,0.0056688989915,3.02756071504,0.954654633166,regme,3,GPS 13,115,17.4759365483,2.18563249632,89,230
1063,6,0.0,11,179,1063,3,3.0,2,3,"'maecprec', 'precerec'","'erec', 'maec', 'prec'",60870,2014,-0.232101700699,35.020879437,73.4158634303,52.0763310128,13.7281728124,2.7175636791,38.6857086374,3.70652460277,2.70477145114,3.29484165944,5.06421997757e-05,-2.42987235999,0.429928581761,regme,3,GPS 16,115,7.33952092132,4.49041791062,89,230
1064,6,0.0,11,179,1064,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",13200,2014,12.3483878011,38.2355748697,58.3431216877,1114.01118219,84.4659688288,11.7227469053,30.583509268,23.7460387745,11.6753889458,2.20484035756,1.22475644304,-4.65652150913,2.69135957322,regme,3,GPS 24,115,80.8915758456,4.9850281805,89,230
1065,6,0.0,11,179,1065,2,3.0,6,6,"'maecprec', 'cxecqvec', 'cxectnec', 'precerec', 'prectnec', 'cxecerec'","'maec', 'cxec', 'prec', 'erec', 'qvec', 'tnec'",79680,2014,-0.362097295734,5.2018573932,13.0282901276,121.828143707,28.3368140023,13.880397566,7.95615968123,17.2143227774,14.2285317184,3.93107357069,0.00179594471763,7.80727749733,1.54920063032,regme,3,GPS 26,115,27.8670108265,4.21617214896,89,230
1066,6,0.0,11,179,1066,3,3.0,3,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",60690,2014,1.89847998023,27.4204617818,64.6757355387,367.662216547,35.7847358754,11.0674633598,27.1272725464,19.5276065626,11.1382170982,6.4342198589,0.00672214252957,1.7406521783,2.32370049305,regme,3,GPS 28,115,48.0380025971,5.53128862488,89,230
1067,6,0.0,11,179,1067,3,3.0,2,4,"'precerec', 'clecljec'","'clec', 'ljec', 'prec', 'erec'",61260,2014,0.357173281574,12.6121964004,66.8693810385,333.905515425,37.8776356685,9.09086610054,32.548341395,34.7992321402,8.85295439823,4.33834019082,2.14151393292,-16.1474050533,3.21847956126,regme,3,GPS 28,115,65.7202844103,6.42671898067,89,230
1068,6,0.0,11,179,1068,3,3.0,3,4,"'cxecqvec', 'cxecepec', 'cxecerec'","'erec', 'qvec', 'cxec', 'epec'",64110,2014,1.25869880185,11.8114262434,66.3636191741,701.603774303,40.5635589617,9.78496578151,28.8888548483,49.4325116138,10.2611867594,3.90951633725,0.00290226106915,-33.7477677831,5.01542221869,regme,3,GPS 28,115,121.638799409,8.92299134585,89,230
1069,6,0.0,11,179,1069,2,3.0,2,3,"'maecprec', 'prectnec'","'maec', 'tnec', 'prec'",68940,2014,-1.08597245882,31.3922480232,67.1165774091,213.875032215,22.780509392,8.44214441374,34.5473598336,14.2747085484,8.0279093478,5.47069171201,0.00441638858363,0.25400320373,1.52281987782,regme,3,GPS 28,115,31.8564403103,5.89909756937,89,230
1070,6,0.0,11,179,1070,2,3.0,2,3,"'seecpjec', 'pjecgyec'","'gyec', 'seec', 'pjec'",67650,2014,8.20500571339,23.6756235355,88.6592057939,698.095109223,41.4655808957,9.16564234333,44.7385894937,21.4539065772,9.26837747627,1.97836691103,0.00459853602752,-60.3991164007,3.56817161778,regme,3,GPS 3,115,75.4647592457,6.58380878549,89,230
1071,6,0.0,11,179,1071,3,3.0,2,3,"'checepec', 'cxecepec'","'epec', 'chec', 'cxec'",63360,2014,2.17827812821,6.08241186836,61.6147366717,598.754144751,18.0941288078,9.27014400049,30.1396154125,102.153633891,9.30656421859,4.86402756651,1.57874229116,-26.3980996135,6.48296657314,regme,3,GPS 32,115,154.45107105,7.63840377403,89,230
1072,6,0.0,11,179,1072,2,3.0,2,3,"'cxecqvec', 'ececqvec'","'qvec', 'ecec', 'cxec'",72570,2014,-1.24772413705,23.1089413817,62.7059424707,181.007870506,19.0416954896,9.75536366426,30.3783053625,11.2512959637,9.7621957557,4.15821429295,4.6045634545e-05,2.94912357276,1.32199653401,regme,3,GPS 32,115,22.4792344801,4.4645208456,89,230
1073,6,0.0,11,179,1073,1,3.0,4,5,"'cxecqvec', 'cxecepec', 'cxecerec', 'cxectnec'","'erec', 'qvec', 'cxec', 'tnec', 'epec'",18630,2014,1.26549288191,2.75379142451,34.5468000859,263.980604549,28.0423135479,12.7930812674,17.5762127119,45.8706837226,12.950282458,5.0918923445,0.202547028728,8.71618909362,3.24484920225,regme,3,GPS 6,115,60.3371477461,3.27841165813,89,230
1074,6,0.0,11,179,1074,2,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",82650,2014,5.08948954025,25.7727476541,85.7126368482,340.742887615,29.4587328494,8.27735085201,45.9066393999,15.2084292704,8.40277953606,3.16523100297,0.00705673259011,4.01806303216,1.69438454708,regme,3,GPS 7,115,49.1997337645,3.67273145265,89,230
1075,4,0.0,5,182,1075,1,3.0,3,5,"'pjecgyec', 'njecgyec', 'clecljec'","'njec', 'clec', 'ljec', 'gyec', 'pjec'",45660,2014,0.843528989597,35.2010487201,65.0914180532,211.394698955,30.3936302363,17.7174415254,34.937975347,24.281765932,17.6877383442,3.83392387775,0.0253937724954,9.66074914458,1.65367538613,regme,1,GPS 1,152,29.8607848752,3.09014544058,154,850
1076,4,0.0,5,182,1076,1,3.0,2,3,"'cxecerec', 'cxectnec'","'erec', 'cxec', 'tnec'",47820,2014,3.38917106857,11.7325761681,66.4101356808,263.310744134,39.2366784138,17.3784700243,31.1128878863,22.6505647338,17.5051356213,3.56147477364,0.00188588064425,3.30544835178,2.63179086085,regme,1,GPS 1,152,54.1012421344,3.84028542659,154,850
1077,4,0.0,5,182,1077,1,3.0,2,3,"'cxecepec', 'cxecqvec'","'qvec', 'cxec', 'epec'",48630,2014,3.99700558156,7.84305154355,65.515670573,307.437339785,39.2366784138,17.6196674884,29.885154527,30.2224454975,17.7557247771,4.03780813019,0.00645437307263,3.31147669428,3.39395267515,regme,1,GPS 1,152,53.792892698,4.27267489405,154,850
1078,4,0.0,5,182,1078,1,3.0,3,5,"'maecprec', 'ececqvec', 'precerec'","'qvec', 'maec', 'ecec', 'prec', 'erec'",78750,2014,1.54427719968,0.618782988432,65.5017443497,292.49291336,28.0777589051,6.6750008431,30.3975726537,119.623442062,6.35069090674,2.99824755697,0.0142129970837,-5.20778854614,5.55525194097,regme,1,GPS 13,152,61.0716900609,6.05448444454,154,850
1079,4,0.0,5,182,1079,1,3.0,2,4,"'epecquem', 'prectnec'","'quem', 'tnec', 'prec', 'epec'",79350,2014,-0.698786424043,1.70141387195,64.1735446597,253.2421275,28.0777589051,5.68446122133,31.0358372216,165.98762516,5.33991022301,6.29246756077,101.47898889,-5.20778854614,3.55865042578,regme,1,GPS 13,152,43.2677306761,4.57082596673,154,850
1080,4,0.0,5,182,1080,1,3.0,2,4,"'cuecgzec', 'cxecqvec'","'qvec', 'cuec', 'cxec', 'gzec'",84360,2014,1.35093443266,24.4878159328,65.5017443497,158.752556762,19.0106445829,6.68269101363,33.1859770586,14.7561239578,6.87947173984,5.50505489573,0.00517579924115,1.43556515118,1.54456185613,regme,1,GPS 13,152,29.8034022714,2.28637479226,154,850
1081,4,0.0,5,182,1081,1,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",74580,2014,1.44697132047,1.64670907894,8.08063196649,427.918073836,37.0642299845,20.5048132542,6.56825087029,68.7022963857,20.0296694583,3.57497365878,0.418346116802,8.81067912831,3.85791489479,regme,1,GPS 26,152,79.6229532376,4.61595648127,154,850
1082,4,0.0,5,182,1082,1,3.0,2,4,"'seecpjec', 'clecljec'","'clec', 'ljec', 'seec', 'pjec'",57720,2014,-1.01808366389,13.476062638,65.1268758489,139.403761388,26.1172747225,9.44060593248,31.7108201669,18.9242886392,9.54795424961,4.05727445948,0.0585948974975,1.34095869939,1.57663744344,regme,1,GPS 28,152,19.5624489452,5.53475124686,154,850
1083,4,0.0,5,182,1083,1,3.0,3,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",61080,2014,1.0671820621,5.81027697392,64.6791140473,260.706380214,31.6254175951,10.40086784,27.8406364848,55.8254099388,9.81853462738,6.23314172273,0.169851688846,-1.7664759195,4.33116144742,regme,1,GPS 28,152,57.0289341706,6.9724729701,154,850
1084,4,0.0,5,182,1084,1,3.0,4,6,"'maecprec', 'cxecqvec', 'ececqvec', 'precerec'","'maec', 'ecec', 'cxec', 'prec', 'erec', 'qvec'",66510,2014,-1.33787571737,3.81631742654,66.8728353604,204.32749523,22.9506653431,9.3837712796,29.6219613601,23.230362957,9.1233270569,3.82998141281,0.00651986204478,0.924215623457,2.24978698454,regme,1,GPS 28,152,48.0223470194,5.52043590273,154,850
1085,4,0.0,5,182,1085,1,3.0,2,3,"'checepec', 'cxecepec'","'epec', 'chec', 'cxec'",62880,2014,-0.862969088362,-0.169333961008,61.5949003819,552.666873188,24.9616240576,9.58386072113,29.7834872419,234.962774973,9.49943411614,4.75800343784,11.1566696539,-24.407684657,10.2457950679,regme,1,GPS 32,152,166.690714721,10.8389367394,154,850
